productdisplayname,success_order_percentage
Lee Men's Kansas Cream T-shirt,72.91666666666666
Myntra Women's Saadhu Starter Kit Black T-shirt,70.83333333333334
Puma Men Reisen Polo Red T-shirt,64.58333333333334
Esprit Women Cine Citta White Watches,56.25
Q&Q Men White Dial Watch,62.5
Baggit Women Turnoff Taj Purple Wallet,62.5
Ayaany Women Turquoise Blue Kurti,52.083333333333336
Wrangler Men Seattle Embro Grey Sweatshirt,58.333333333333336
Lotus Herbals Colour Dew Orchid Pearl Nail Polish 96,62.5
Enamor White Full Figure Bra,79.16666666666666
Quiksilver Men Blue Shirt,50.0
Enamor Women Red Briefs,62.5
Jockey Women  Round Neck Purple T-Shirt,50.0
Hanes Men White DuoDry Body Fit V-Neck T-shirt,66.66666666666666
Wrangler Men Check White Shirt,66.66666666666666
Aurelia Women Blue Kurti,68.75
Jockey Women White Briefs,66.66666666666666
Wrangler Men Motoroil Navy Blue T-shirt,39.58333333333333
Myntra Men Grand Sport Off White T-shirt,83.33333333333334
French Connection Men Black Wallet,62.5
Wrangler Women Puff Brown Shirt,75.0
ADIDAS Men Classic Blue Striped T-shirt,66.66666666666666
Lucera Women Silver Pendant,29.166666666666668
Lee Men Beats Black T-shirt,75.0
Just Cavalli Women Brown Watch,75.0
Jockey Black Camisole,64.58333333333334
DC Comics Men Black and Green Printed Pyjamas DCS12MTPJ47700,64.58333333333334
Prafful Pink Printed Sari,83.33333333333334
Baggit Women Teal Wallet,54.166666666666664
Genesis Men Solid Black Trousers,62.5
Avirate Black & Purple Wired Corset Shapewear,85.41666666666666
Inkfruit Men's Into The Wild Navy T-shirt,70.83333333333334
Fossil Men Black Dial Chronograph Watch FS4249,50.0
Marvel Boys Red Sandals,89.58333333333334
Wrangler Women Suzan Yellow Top,43.75
Mark Taylor Men Solid Pink Shirts,62.5
Scullers For Her Women Light Work Red Check Shirts,81.25
Maxima Men Digital Watch,52.083333333333336
Colorbar Forever Pink Lip Pot 010,79.16666666666666
Basics Men White Slim Fit Striped Shirt,72.91666666666666
Mark Taylor Men Blue Striped Shirt,77.08333333333334
FNF Red Printed Evening Wear Sari,62.5
Lino Perros Women Blue Wallet,70.83333333333334
Fila Men AbeII Black Sweater,50.0
Mark Taylor Men Printed Navy Blue T-shirt,72.91666666666666
Puma Men Training Tee Black Tshirt,68.75
Probase Men Check Grey Trouser,66.66666666666666
Flying Machine Women Pink T-shirt,66.66666666666666
Fabindia Men Maroon Ajrak Printed Kurti,37.5
Wrangler Women Red Rosy Top,81.25
La-Emotio Women Grey Kurta,58.333333333333336
Denizen Men Blue Jeans,56.25
Myntra Men Orange Royal T-shirt,60.416666666666664
Puma Men Red Ferrari T-shirt,62.5
Miki Pearl Women Ivory Jewellery Set,75.0
ADIDAS Men Navy Blue T-shirt,64.58333333333334
Nike Mens Polo Black T-shirt,72.91666666666666
Puma Men Team SS Bluenights Navy Tshirts,62.5
Playboy Men Navy Socks,54.166666666666664
Estelle Women Earrings,77.08333333333334
Levis Kids Girl's Denise Pink Kidswear,62.5
Fabindia Cream-Coloured & Blue Hand Printed Saree,87.5
Maxima Men White Dial Watch,66.66666666666666
SDL by Sweet Dreams Men Navy & Grey Lounge Set,52.083333333333336
Jealous 21 Women Plain Pink Top,77.08333333333334
UCB Men Ben Logo White Shirt,29.166666666666668
Roxy Women Black T-shirt,70.83333333333334
Fila Men Ankel Logo Black Socks,72.91666666666666
U.S. Polo Assn. Men Solid Orange Tshirt,62.5
Wrangler Men Black Textured Belt,79.16666666666666
Scullers Men Black Shirt,52.083333333333336
United Colors of Benetton Women Pink T-shirt,37.5
Fossil Men Black Chronograph Watch CH2601,33.33333333333333
United Colors of Benetton Men Solid White Shirts,91.66666666666666
Puma Men Solid Olive Sweatshirt,56.25
Doodle Boys Printed Green T-shirt,79.16666666666666
Turtle Check Men Black Scarf,64.58333333333334
Maxima Women Black Dial Watch,79.16666666666666
United Colors of Benetton Men Check Red Shirt,75.0
Mayhem Men Rectangular Sunglasses 1022-206,64.58333333333334
Nike Women Navy Blue Track Pant,45.83333333333333
ADIDAS Men Stripes Grey Sweaters,81.25
UCB Men's United Colors Flock Grey T-shirt,64.58333333333334
Playboy Men Black Flip Flops,72.91666666666666
Myntra Men Blue Prayer T-shirt,75.0
Ferrari Men Perfume,43.75
Q&Q Men White Digital Watch,56.25
Jockey ZONE Men Charcoal Zone Briefs US17,72.91666666666666
GUESS Man Eau De Toilette 75 ml,79.16666666666666
Puma Men Black Solid Sports T-shirt,79.16666666666666
Deborah Purple Light Creator Shine Volume 5 Lipstick,64.58333333333334
Mother Earth Women Solid Brown Tunics,43.75
Scullers Men Striped Blue Shirt,56.25
Parx Men Black and White Tie,43.75
Probase Blue Printed Boxers,75.0
Vishudh Women Printed Green Kurta,77.08333333333334
French Connection Men White T-shirt,64.58333333333334
Madagascar 3 Infant Girls White Booties,45.83333333333333
Scullers Men Scul Blue Shirts,70.83333333333334
FCUK Underwear Men Black Printed Brief,79.16666666666666
Scullers For Her Women Striped Black Trousers,64.58333333333334
Lee Men's Palm Pink T-shirt,58.333333333333336
W Women White Printed Kurta,77.08333333333334
Lotus Herbals Quince Seed Massage Cream,81.25
W Women Solid Red Kurtas,62.5
Span Women Red Printed Kurta,83.33333333333334
Spykar Women Pink Top,62.5
Nike Men Football Soccer Black Jackets,81.25
Flying Machine Women Pink Polo Tshirts,64.58333333333334
Flying Machine Women Viscose Black Skirt,64.58333333333334
Indigo Nation Men Plain Shirt Orange Shirts,75.0
Che Guevara Men Printed Black T-shirt,66.66666666666666
Idee Men Funky Eyewear Blue Sunglasses,39.58333333333333
Vishudh Women Green Printed Kurta,70.83333333333334
Wrangler Men Brown Check Shirt,75.0
Red Chief Men Black Sandals,52.083333333333336
Mr.Men Men's Mr.Busy Grey T-shirt,79.16666666666666
Fabindia Women Printed White Kurta,64.58333333333334
Ivory Tag Women Swirling Stone Multicolour Necklace,68.75
ToniQ Women Orange Earrings,62.5
Mother Earth Women Beige Kurta,75.0
Paris Hilton Women Heiress Perfume,83.33333333333334
Red Tape Men Casual Brown Sandals,72.91666666666666
Span Women Purple Kurta,75.0
Bulchee Men Ufficio Black & Brown Wallet,66.66666666666666
Alma Women Blue Kurta,47.91666666666667
Facit Men Polo Tee Red Tshirt,68.75
Fabindia Women Ananya Gold Earrings,81.25
OTLS Men Laurel Black Wallet,79.16666666666666
UCB Women Placket Stripe Grey Top,66.66666666666666
Lencia Sterling Silver Pendant,85.41666666666666
John Miller Men white pink black check Maroon Shirts,58.333333333333336
Estd. 1977 Men Brown Sandals,70.83333333333334
Coolers Men Brown Sandals,81.25
Basics MenNavy Slim Fit Checked Shirt,83.33333333333334
FNF Green Sari,58.333333333333336
Jockey Sport Performance  Men White Sport Performance Stretch Briefs SP 02,64.58333333333334
W Women Blue Tunic,70.83333333333334
Reid & Taylor Men Printed Brown Tie,60.416666666666664
Enamor Women Gold Briefs,64.58333333333334
Lee Men Essential Black Shirt,79.16666666666666
Spykar Women Blue Jeans,70.83333333333334
Mayhem Men Aviator Sunglasses 1024-205I,62.5
Fabindia Women Printed White & Red Patiala,70.83333333333334
FNF Multi Coloured Sari,60.416666666666664
Fabindia Women Silk Black Kurta,75.0
Elle Women Pink Tunic,68.75
Arrow Men Check Grey Shirts,83.33333333333334
Colorbar Blue Lagoon Nail Lacquer 05,62.5
Aurelia Women Beige Kurta,43.75
Reid & Taylor Men Grey Socks,77.08333333333334
French Connection Men Brown Shirt,56.25
Lee Men's Guns Crownjewel Purple T-shirt,66.66666666666666
s.Oliver Women Faded Lilac Top,64.58333333333334
Puma Men Miami III Black Slipper,81.25
Royal Diadem Blue Earrings,60.416666666666664
French Connection Women Grey Sweetie Skinny Belt,62.5
Fastrack Men Revo Coated Sporty Wrap Sunglasses,77.08333333333334
RTV_LoadTest,79.16666666666666
United Colors of Benetton Men Woven Black Tie,56.25
ColorBar Dusk Triple Act Compact 003,72.91666666666666
Proline Men Red Printed T-shirt,50.0
Elle Women Blue Jacket,58.333333333333336
Royal Diadem Maroon Earrings,66.66666666666666
United Colors of Benetton Men Solid White Polo Tshirt,60.416666666666664
Titan Men Cream Dial Watch,85.41666666666666
Proline Grey Sweater with Knitted Stripes,75.0
ADIDAS Women Soft Striped White Flip Flops,85.41666666666666
Tonga Women White Top,54.166666666666664
Royal Diadem Green & White Earrings,72.91666666666666
UCB Men Basic Logo Light Blue Shirt,45.83333333333333
Baggit Women Jewel Baby Purple Wallet,39.58333333333333
Revv Men Steel Bracelet,70.83333333333334
Basics Men Black Striped Polo T-shirt,50.0
Louis Philippe Men Gold Frame Sunglasses,52.083333333333336
Fabindia Women Kota Silk Lavender Dupatta,50.0
Reebok Men Chennai Super King Deo,66.66666666666666
DKNY Women Delicious Night Perfume,47.91666666666667
Newhide Brown Men Antique Wallet,72.91666666666666
CASIO ENTICER Women Blue Dial Analogue Watch A66,72.91666666666666
Femella Women Green Polo T-Shirt,50.0
Tous In Heaven Women Perfume,58.333333333333336
Dunhill Men Perfume,75.0
Basics Men Red Polo T-shirt,37.5
Dunhill Men Black Edt 50 ml Perfume,66.66666666666666
Q&Q Men Beige Dial Watch,52.083333333333336
PUMA Women Yellow Printed T-shirt,56.25
Basics Men Turquoise T-shirt,43.75
ADIDAS Women Adi Sunshine Flip Flops,70.83333333333334
Gini and Jony Girls Blue Shorts,60.416666666666664
Reebok Men Pack of 3 Deos,75.0
Status Quo Men Solid Khaki Shorts,56.25
Amante Black Sports Bra BCST11,83.33333333333334
Jockey LCESCBRA Men Pack of 3 Socks 2004,60.416666666666664
Jockey MC Men Blue Midway Classic Trunks 1101,70.83333333333334
Wills Lifestyle Women Yellow Shirt,66.66666666666666
Gini and Jony Boys Jeans Blue Jeans,75.0
Tantra Men Red T-shirt,41.66666666666667
United Colors of Benetton Women Solid Grey Tops,54.166666666666664
Fastrack Men White Dial Watch,45.83333333333333
ADIDAS Men Black Jersey,58.333333333333336
Nike Men Epaulet UV Crew Blue T-shirt,75.0
Hidekraft Unisex Brown Business Organiser,87.5
FNF Black & Red Collection For Wedding Sari,39.58333333333333
Nike Men Black Jacket,75.0
Esprit Women Grace Two Tone Steel Watch,70.83333333333334
Tonga Women Printed Magenta Top,60.416666666666664
Lakme 3 in 1 Aqua Shine Plum Lip Color,79.16666666666666
Raymond Men Black Socks,75.0
Morellato Men Black Watch,68.75
Fastrack Men Sunglasses,68.75
Enamor Nude Coloured Smooth Bra,60.416666666666664
Estd. 1977 Men Black Sandals,75.0
Lucera Women Silver Pendant,43.75
Ray-Ban Men Aviator Sunglasses,85.41666666666666
Mark Taylor Men Printed Navy Blue Tshirts,64.58333333333334
Jockey COMFPLUS Men Olive Y Front Briefs 8004,72.91666666666666
United Colors of Benetton Women Casual Brown Sunglasses,58.333333333333336
Maxima Men White Dial Watch 24132LMGT,56.25
Basics Men Yellow Checked Shirt,56.25
Nike Men Advantage Geometric Blue Jersey,85.41666666666666
United Colors of Benetton Men Light Winter Blue Tshirts,52.083333333333336
ADIDAS Mens Classic Dark Indigo T-shirt,68.75
Reid & Taylor Men Black & Grey Diamond Patterned Tie,68.75
New Hide Men Antique Brown Wallet,68.75
Gini and Jony Boys Around The World Grey T-shirt,47.91666666666667
Linkin Park Men's Linking Black T-shirt,41.66666666666667
Puma Men Fundamental Sneakers Black Socks,62.5
Little Miss Intimates White Printed Pyjama Set,54.166666666666664
Aneri Women Cream Kurta,50.0
Red Rose Women Lavender Nightdress,77.08333333333334
Scullers Men Grey Trousers,77.08333333333334
John Miller Men Blue Shirt,68.75
Nike Women As Classic Black Capri,66.66666666666666
Lee Men Blue & Green Striped Shirt,77.08333333333334
United Colors of Benetton Men Green Polo Tshirts,68.75
Proline Men Navy Striped Polo T-shirt,37.5
Puma Men Red Cat Logo Shorts,39.58333333333333
Ray-Ban Men Aviator Gold Sunglasses,68.75
Q&Q Men Black Watch,79.16666666666666
ADIDAS Men Black Watch,41.66666666666667
Fruit of the Loom Men White Pack of Three Socks,89.58333333333334
Puma Men Navy Blue Drifter Cat II Flip Flops,60.416666666666664
UCB Women's Young Pigment Blue T-shirt,35.41666666666667
Q&Q Men Black Digital Watch M119J003Y,52.083333333333336
Myntra Men's I work for money Sky Blue T-shirt,62.5
Fastrack Men Broad Strap Steel Watches,50.0
Fila Men Aruba Black Grey Sandal,66.66666666666666
CASIO ENTICER Men Steel-Toned Analogue Watch BS121,79.16666666666666
Diva Women Printed Magenta Kurta,70.83333333333334
Opium Men Aviator Gold Sunglasses,66.66666666666666
Puma Men Heroes Black T-shirt,70.83333333333334
Colorbar Soft Touch Mousse Lipstick 025,79.16666666666666
ADIDAS Men NBA Bold Yellow T-shirts,35.41666666666667
Indigo Nation Men Check Blue Shorts,75.0
Lino Perros Men Brown Wallet,41.66666666666667
FCUK Men Black Dial Watch FC1030BGN,58.333333333333336
Nike Men's Splash Thong Yellow Black Flip Flop,89.58333333333334
United Colors of Benetton Men Washed Blue Jeans,62.5
Police Men Pure Perfume,89.58333333333334
Nautica Men Black Dial Chronograph Watch,58.333333333333336
Miami Blues Men Sunglasses,68.75
Wrangler Men's Champion Burnt Out Striper Black T-shirt,75.0
Lee Cooper Men Formal Leather Black Sandal,75.0
Peri Peri Women Maroon Brief,70.83333333333334
Fastrack Men Grey Dial Watch,68.75
ADIDAS Unisex Black Cap,83.33333333333334
Indigo Nation Men Check White Shirts,70.83333333333334
Wrangler Women Roll Up Green Shirt,58.333333333333336
Park Avenue Men Alpha Deo,72.91666666666666
Chromozome Men Grey Briefs,62.5
Biara Women Maroon Bra,72.91666666666666
Footfun Kids Unisex Blue Sandals,47.91666666666667
Nike Women Printed Navy Blue T-shirt,54.166666666666664
Hanes Men Navy Blue Innerwear Vest,68.75
Puma Men Black Polo T-shirt,60.416666666666664
Fossil Men Black Transit Wallet,50.0
Spykar Women's Paradise Yellow T-shirt,31.25
Lomani Women Deo,47.91666666666667
DKNY Women White Dial Watch NY8472,77.08333333333334
Tantra Women White Printed T-shirt,58.333333333333336
Nike Men Neon Black T-shirt,56.25
NA,91.66666666666666
Flying Machine Men Printed Green Sweatshirts,60.416666666666664
Music Men Grey Printed T-shirt,77.08333333333334
Gini and Jony Girls Printed White Top,64.58333333333334
Gini and Jony Boys Printed Blue T-shirt,83.33333333333334
Aneri Women Tanvi White Kurta,79.16666666666666
Warner Bros Kids Girls TW Big Facelog Green Sandals,56.25
Fruit of the Loom Men White Pack of Three Socks,52.083333333333336
Biotique Bio Honey Water Clarifying Toner,50.0
Davidoff Women Cool Water Perfume,54.166666666666664
Maxima Men Black Dial Watch,83.33333333333334
Lotus Herbals Copper Gold Nail Polish 973,75.0
Beatles Men's Lonely Hearts Black T-shirt,70.83333333333334
Nike Men's Training Green Grey T-shirt,79.16666666666666
Heart 2 Heart Women Fuchsia Pink Briefs  H2H-10-2011,72.91666666666666
Mother Earth Women Printed Beige Kurta,77.08333333333334
W Women Printed White Top,66.66666666666666
Mark Taylor Men Red Printed T-shirt,91.66666666666666
Flying Machine Men Printed White Tshirts,75.0
Streetwear Plum Shine Nail Polish # 36,47.91666666666667
Wills Lifestyle Women Pink & Blue Striped Lina Tunic,43.75
Classic Polo Men Printed White T-shirt,54.166666666666664
UCB Men Linen Small Checks Black Shirt,45.83333333333333
Playboy Men Brown Formal Socks,50.0
Fossil Men Black Dial Chronograph Watch CH2810,72.91666666666666
Palm Tree Kids Boys Printed Brown Tshirts,85.41666666666666
Wrangler Men Rider Striper Polo White T-Shirts,60.416666666666664
Speedo Men Sheet Sunglasses,60.416666666666664
Nike Fragrances Women Paradise Deo,47.91666666666667
Fabindia White Hand Printed Sari,66.66666666666666
Boss Men Selection 50 ml Perfume,75.0
Nike Unisex Multi Coloured Metropolis Messenger Bag,54.166666666666664
Femella Women Black Shirt,56.25
Adrika Women Blue & Brown Beaded Necklace,60.416666666666664
Chromozome Men White Briefs,47.91666666666667
Baggit Women Luggage Baby Purple Wallet,81.25
Remanika Women Black Top,83.33333333333334
Baggit Women Border Moly Red Wallet,56.25
Highlander Men Red Blue Checked Slim Fit Shirt,56.25
Latin Quarters Women Burgundy Printed Top,58.333333333333336
Wrangler Women's Photo Print White T-shirt,77.08333333333334
Van Heusen Men Black and Brown Reversible Belt,77.08333333333334
Park Avenue Men Black Innerwear T-Shirt,72.91666666666666
Biotique Women Bio Vera Ultra Soothing Body Lotion with SPF 75,70.83333333333334
Titan Edge Men Black Dial Watch,66.66666666666666
Hanes Men Red Shorts,56.25
Royal Diadem Green Earrings,52.083333333333336
Red Chief Men Brown Sandals,83.33333333333334
Timex Men Black Dial Watch,54.166666666666664
Jockey Women Maroon Capris,62.5
Happy Socks Unisex Black Socks,43.75
Mr.Men Men's Mr.Mischief Wine T-shirt,77.08333333333334
Lotto Men DI Mare Black Slipper,68.75
Mr.Men Men's Its Gonna Get Messy White T-shirt,85.41666666666666
Fastrack Women Black Dial Watch,72.91666666666666
Mr. Men Printed Charcoal T-shirt,83.33333333333334
Fastrack Women Analog Pink Blue Watch,75.0
Lotto Men's Soccer Black Red Flip Flop,66.66666666666666
s.Oliver Women's Department Refined Red T-shirt,77.08333333333334
Shree Women White & Purple Kurta,45.83333333333333
Music Men Off White Printed T-shirt,77.08333333333334
Highlander Men Grey Checked Hadrian Slim Fit Shirt,64.58333333333334
Locomotive Men Blue Jeans,64.58333333333334
Pacific Gold Men Brown Leather Belt,70.83333333333334
Oakley Men Translucent Grey Frame Driving Goggles,70.83333333333334
French Connection Men Black Wallet,52.083333333333336
Angry Birds Women Black T-shirt,75.0
Prafful Women Black & Grren Sari,52.083333333333336
Vero Moda Women Grey Top,77.08333333333334
Myntra Men Blue Bird Off White T-shirt,77.08333333333334
Highlander Men Black Striped Slim Fit Shirt,66.66666666666666
ADIDAS Men Adi Cliff Red Flip Flops,66.66666666666666
Jockey Men Pack of 5 Black Briefs SP 02,70.83333333333334
Puma Men Checks Green Shorts,75.0
United Colors of Benetton Women Short Purple Tops,62.5
Jealous 21 Women Printed Pink Top,75.0
Locomotive Men Washed Blue Jeans,77.08333333333334
Lovable Women All Day Long White Bra,31.25
Vero Moda Women Yellow Top,62.5
Asics Men's Running Graphic Blue T-shirt,72.91666666666666
